2025-08-17 11:09:14,595 - INFO - /home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/abstract_flask/abstract_flask.py - Python path: ['/var/www/api/abstract_logins', '/home/solcatcher/miniconda/envs/solcatcher/bin', '/home/solcatcher/miniconda/envs/solcatcher/lib/python312.zip', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/lib-dynload', '/home/solcatcher/.local/lib/python3.12/site-packages', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/setuptools/_vendor', '/tmp/tmprjls8wtt']
2025-08-17 11:17:47,314 - INFO - /home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/abstract_flask/abstract_flask.py - Python path: ['/var/www/api/abstract_logins', '/home/solcatcher/miniconda/envs/solcatcher/bin', '/home/solcatcher/miniconda/envs/solcatcher/lib/python312.zip', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/lib-dynload', '/home/solcatcher/.local/lib/python3.12/site-packages', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/setuptools/_vendor', '/tmp/tmp0efyfnx0']
2025-08-17 11:17:47,322 - INFO - /home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/abstract_flask/abstract_flask.py - Python path: ['/var/www/api/abstract_logins', '/home/solcatcher/miniconda/envs/solcatcher/bin', '/home/solcatcher/miniconda/envs/solcatcher/lib/python312.zip', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/lib-dynload', '/home/solcatcher/.local/lib/python3.12/site-packages', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/setuptools/_vendor', '/tmp/tmp5likl731']
2025-08-17 11:18:00,915 - INFO - /home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/abstract_flask/abstract_flask.py - Python path: ['/var/www/api/abstract_logins', '/home/solcatcher/miniconda/envs/solcatcher/bin', '/home/solcatcher/miniconda/envs/solcatcher/lib/python312.zip', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/lib-dynload', '/home/solcatcher/.local/lib/python3.12/site-packages', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/setuptools/_vendor', '/tmp/tmp569j1q0n']
2025-08-17 11:18:01,075 - INFO - /home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/abstract_flask/abstract_flask.py - Python path: ['/var/www/api/abstract_logins', '/home/solcatcher/miniconda/envs/solcatcher/bin', '/home/solcatcher/miniconda/envs/solcatcher/lib/python312.zip', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/lib-dynload', '/home/solcatcher/.local/lib/python3.12/site-packages', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/setuptools/_vendor', '/tmp/tmp_0gr9ran']
2025-08-17 11:18:01,095 - INFO - /home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/abstract_flask/abstract_flask.py - Python path: ['/var/www/api/abstract_logins', '/home/solcatcher/miniconda/envs/solcatcher/bin', '/home/solcatcher/miniconda/envs/solcatcher/lib/python312.zip', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/lib-dynload', '/home/solcatcher/.local/lib/python3.12/site-packages', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/setuptools/_vendor', '/tmp/tmp3m7mcxpt']
2025-08-17 11:18:01,114 - INFO - /home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/abstract_flask/abstract_flask.py - Python path: ['/var/www/api/abstract_logins', '/home/solcatcher/miniconda/envs/solcatcher/bin', '/home/solcatcher/miniconda/envs/solcatcher/lib/python312.zip', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/lib-dynload', '/home/solcatcher/.local/lib/python3.12/site-packages', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/setuptools/_vendor', '/tmp/tmp5ffc04dh']
2025-08-17 11:18:14,799 - INFO - /home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/abstract_flask/abstract_flask.py - Python path: ['/var/www/api/abstract_logins', '/home/solcatcher/miniconda/envs/solcatcher/bin', '/home/solcatcher/miniconda/envs/solcatcher/lib/python312.zip', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/lib-dynload', '/home/solcatcher/.local/lib/python3.12/site-packages', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/setuptools/_vendor', '/tmp/tmptfu3wvt_']
2025-08-17 11:18:14,874 - INFO - /home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/abstract_flask/abstract_flask.py - Python path: ['/var/www/api/abstract_logins', '/home/solcatcher/miniconda/envs/solcatcher/bin', '/home/solcatcher/miniconda/envs/solcatcher/lib/python312.zip', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/lib-dynload', '/home/solcatcher/.local/lib/python3.12/site-packages', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/setuptools/_vendor', '/tmp/tmppce2ta78']
2025-08-17 11:18:14,903 - INFO - /home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/abstract_flask/abstract_flask.py - Python path: ['/var/www/api/abstract_logins', '/home/solcatcher/miniconda/envs/solcatcher/bin', '/home/solcatcher/miniconda/envs/solcatcher/lib/python312.zip', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/lib-dynload', '/home/solcatcher/.local/lib/python3.12/site-packages', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/setuptools/_vendor', '/tmp/tmprudp9qd2']
2025-08-17 11:18:14,986 - INFO - /home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/abstract_flask/abstract_flask.py - Python path: ['/var/www/api/abstract_logins', '/home/solcatcher/miniconda/envs/solcatcher/bin', '/home/solcatcher/miniconda/envs/solcatcher/lib/python312.zip', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/lib-dynload', '/home/solcatcher/.local/lib/python3.12/site-packages', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/odf', '/home/solcatcher/miniconda/envs/solcatcher/lib/python3.12/site-packages/setuptools/_vendor', '/tmp/tmpw07cz61v']
